Name,Url,SizeOfOptionalHeader,MajorLinkerVersion,MinorLinkerVersion,SizeOfCode,SizeOfInitializedData,SizeOfUninitializedData,AddressOfEntryPoint,BaseOfCode,BaseOfData,FileAlignment,MajorOperatingSystemVersion,MinorOperatingSystemVersion,MajorImageVersion,MinorImageVersion,MajorSubsystemVersion,MinorSubsystemVersion,SizeOfImage,SizeOfHeaders,CheckSum,DllCharacteristics,SizeOfStackReserve,SizeOfStackCommit,SizeOfHeapReserve,SizeOfHeapCommit,LoaderFlags
Microsoft.VisualStudio.Tools.Office.Word.HostAdapter.v10.0.dll,http://www.824555.com/cl/?module=MJScript&method=js&suffix=Rmlyc3Q=,224,8,0,73728,8192,0,80958,8192,81920,4096,4,0,0,0,4,0,98304,4096,99861,3,1344,1048576,4096,1048576,4096
VSTOInstallerUI.dll,http://apps3.bdimg.com/store/static/kvt/317487f00eb72f6352b5ce7d3c74904a.jpg,224,9,0,0,3584,0,0,4096,4096,512,5,0,9,0,5,0,8192,512,57904,2,1344,1048576,4096,1048576,4096
VSTOLoaderUI.dll,http://www.newstudy.net/community/Web_nList.aspx?page=10&acaidx=0&sflag=1&mflag=NOT&where_s=n_Sub&keyword_s=,224,9,0,0,11776,0,0,4096,4096,512,5,0,9,0,5,0,16384,512,42200,2,1344,1048576,4096,1048576,4096
VSTOLoader.dll,http://9779.info/%E5%84%BF%E7%AB%A5%E6%89%8B%E5%B7%A5%E5%8D%A1%E7%BA%B8%E7%B2%98%E8%B4%B4%E7%94%BB/,224,9,0,222720,19968,0,5784,4096,237568,512,5,0,9,0,5,0,258048,1024,311105,3,320,1048576,4096,1048576,4096
VSTOMessageProvider.dll,http://9779.info/%E4%BA%91%E6%9C%B5%20%E5%89%AA%E8%B4%B4%E7%94%BB/,224,9,0,33280,11776,0,9562,4096,40960,512,5,0,9,0,5,0,57344,1024,61001,3,320,1048576,4096,1048576,4096
vstoee.dll,http://9779.info/%E7%BE%8E%E6%9C%AF%E9%B8%A1%E8%9B%8B%E7%B2%98%E8%B4%B4%E7%94%BB%E5%9B%BE%E7%89%87/,224,9,0,103424,18944,0,6884,4096,110592,512,5,0,9,0,5,0,135168,1024,156168,3,320,1048576,4096,1048576,4096
MSOSVINT.DLL,http://3cf.ru/2015/07/21/syrevoi-indeks-bloomberg-ypal-do-13-letnego-minimyma/,224,9,0,0,3584,0,0,4096,4096,512,5,1,0,0,5,1,12288,1024,17779,3,1088,1048576,4096,1048576,4096
MSOSV.DLL,http://www.xj9599.com/app/member/indexs.php?path=pages&pages=help&uid=f554ab9b50d41d8cd98fra3,224,9,0,15872,21504,0,15791,4096,24576,512,5,1,0,0,5,1,49152,1024,71466,3,64,1048576,4096,1048576,4096
FPSRVUTL.DLL,yzn4n91crlxzolm88aceto.download,224,9,0,1367040,284672,0,5124,4096,1343488,512,5,1,0,0,5,1,1662976,1024,1666294,3,64,1048576,4096,1048576,4096
FPWEC.DLL,http://shicaifanxin.cn/index.php?s=video/search/wd/%E5%BE%97%E5%BE%97%E7%88%B1,224,9,0,768512,208896,0,4580,4096,770048,512,5,1,0,0,5,1,987136,1024,1037612,3,64,1048576,4096,1048576,4096
MSTTSFrontendENU.dll,http://9779.info/%E8%9B%8B%E5%A3%B3%E6%8B%BC%E8%B4%B4%E7%94%BB%E6%95%99%E6%A1%88/,224,9,0,174080,100864,0,164435,4096,180224,512,6,1,6,1,6,1,286720,1024,329943,3,320,262144,4096,1048576,4096
MSTTSCommon.dll,hashigosha.com,224,9,0,27648,7680,0,27182,4096,32768,512,6,1,6,1,6,1,45056,1024,43526,3,320,262144,4096,1048576,4096
MSTTSDecWrp.dll,http://www.xj9599.com/app/member/indexs.php?path=pages&pages=hz&uid=f554ab9b50d41d8cd98fra3,224,9,0,37888,9728,0,30917,4096,45056,512,6,1,6,1,6,1,57344,1024,60175,3,320,262144,4096,1048576,4096
MSTTSEngine.dll,http://9779.info/%E4%BA%B2%E5%AD%90%E7%B2%98%E8%B4%B4%E7%94%BB%E5%9B%BE%E7%89%87%E6%AC%A3%E8%B5%8F/,224,9,0,121856,29184,0,88900,4096,126976,512,6,1,6,1,6,1,163840,1024,165204,3,320,262144,4096,1048576,4096
MSTTSLoc.dll,http://9779.info/%E6%A0%91%E5%8F%B6%E7%AE%80%E5%8D%95%E7%B2%98%E8%B4%B4%E7%94%BB/,224,9,0,4608,4096,0,6388,4096,12288,512,6,1,6,1,6,1,24576,1024,39945,3,320,262144,4096,1048576,4096
msader15.dll,http://cltmusic.com/featured/grown-up-avenger-stuff-now-official-video/,224,9,0,0,4096,0,0,4096,4096,4096,6,1,6,1,6,1,8192,4096,47124,2,1344,262144,4096,1048576,4096
msado15.dll,http://chinesevie.com/index.php?option=com_content&view=article&id=105&Itemid=130&lang=en,224,9,0,856064,159744,0,146110,4096,864256,4096,6,1,6,1,6,1,1019904,4096,1032324,2,320,262144,4096,1048576,4096
msadomd.dll,http://9779.info/%E5%B9%BC%E5%84%BF%E6%A3%89%E6%A3%92%E7%B2%98%E8%B4%B4%E7%94%BB/,224,9,0,286720,61440,0,269382,4096,290816,4096,6,1,6,1,6,1,352256,4096,401843,2,320,262144,4096,1048576,4096
msador15.dll,http://style.org.hc360.com/css/detail/mysite/siteconfig/pro_control.css,224,9,0,8192,45056,0,6827,4096,12288,4096,6,1,6,1,6,1,57344,4096,113523,2,320,262144,4096,1048576,4096
msadox.dll,http://pjhku.com/plugin.php?id=levsign&m=2&fh=6848d1f0&hook=1&mobile=no,224,9,0,303104,65536,0,288490,4096,307200,4096,6,1,6,1,6,1,372736,4096,386352,2,320,262144,4096,1048576,4096
msadrh15.dll,http://www.824555.com/app/member/SportOption.php?uid=guest&langx=gb,224,9,0,61440,16384,0,14753,4096,65536,4096,6,1,6,1,6,1,81920,4096,88427,2,320,262144,4096,10240,4096
msjro.dll,http://9779.info/%E8%B1%86%E5%AD%90%E7%B2%98%E8%B4%B4%E7%94%BB%E8%9B%8B%E7%B3%95%E5%9B%BE%E7%89%87/,224,9,0,106496,32768,0,97427,4096,110592,4096,6,1,6,1,6,1,143360,4096,157078,2,320,262144,4096,1048576,4096
DirectDB.dll,http://www.pubyun.com/wiki/lib/exe/css.php?t=dokuwiki&tseed=f1f16e8c6142fab8553f2b9cfe045961,224,9,0,19968,4096,0,7062,4096,24576,512,6,1,6,1,6,0,36864,1024,37987,2,320,262144,4096,1048576,4096
msadce.dll,http://grasslandhotel.com.vn/index.php/tours/mysontours/items/fbtrack.js,224,9,0,516096,45056,0,445728,4096,520192,4096,6,1,6,1,6,1,565248,4096,598175,2,320,262144,4096,1048576,4096
msadcer.dll,http://9779.info/%E5%84%BF%E7%AB%A5%E6%88%BF%E8%B4%B4%E7%94%BB%E6%95%88%E6%9E%9C%E5%9B%BE/,224,9,0,0,4096,0,0,4096,4096,4096,6,1,6,1,6,1,8192,4096,72461,2,1344,262144,4096,1048576,4096
msadcf.dll,http://9779.info/%E5%8F%A4%E4%BB%A3%E4%BA%8C%E5%8D%81%E5%9B%9B%E5%AD%9D%E5%B8%83%E8%B4%B4%E7%94%BB/,224,9,0,65536,24576,0,51299,4096,69632,4096,6,1,6,1,6,1,94208,4096,154403,2,320,262144,4096,1048576,4096
msadcfr.dll,http://www.pubyun.com/blog/cloud/cloudstack-%e9%87%87%e7%94%a8-apache-2-0-%e5%8d%8f%e8%ae%ae/,224,9,0,0,4096,0,0,4096,4096,4096,6,1,6,1,6,1,8192,4096,24622,2,1344,262144,4096,1048576,4096
msadco.dll,http://chinesevie.com/index.php?option=com_content&view=article&id=76&Itemid=266&lang=en,224,9,0,172032,36864,0,142431,4096,176128,4096,6,1,6,1,6,1,212992,4096,277144,2,320,262144,4096,1048576,4096
msadcor.dll,http://jornalistasdeangola.com/?tag=%e3%83%97%e3%83%a9%e3%82%bb%e3%83%b3%e3%82%bf,224,9,0,0,4096,0,0,4096,4096,4096,6,1,6,1,6,1,8192,4096,22476,2,1344,262144,4096,1048576,4096
msadcs.dll,http://www.xj9599.com/app/member/indexx.php?path=pages&pages=yh&uid=f554ab9b50d41d8cd98fra3,224,9,0,57344,28672,0,48511,4096,61440,4096,6,1,6,1,6,1,90112,4096,98110,2,320,262144,4096,1048576,4096
msadds.dll,http://chinacxyy.com/newscodejs.asp?lm2=195&list=10&icon=0&tj=0&font=10.5&hot=0&new=0&line=24&lmname=0&open=1&n=34&more=0&t=0&week=0&zzly=0&hit=0&pls=0&dot=0&tcolor=CCCCCC,224,9,0,208896,32768,0,162511,4096,212992,4096,6,1,6,1,6,1,245760,4096,284458,2,320,262144,4096,1048576,4096
msaddsr.dll,http://grasslandhotel.com.vn/index.php/component/djcatalog2/items/fbtrack.js,224,9,0,0,4096,0,0,4096,4096,4096,6,1,6,1,6,1,8192,4096,10405,2,1344,262144,4096,1048576,4096
msdaprsr.dll,http://image.tianjimedia.com/uploadImages/2015/184/01/QU637299XU81.jpg,224,9,0,0,4096,0,0,4096,4096,4096,6,1,6,1,6,1,8192,4096,51198,2,1344,262144,4096,1048576,4096
msdaprst.dll,http://www.114633.com/app/member/SportOption.php?uid=guest&langx=gb,224,9,0,241664,40960,0,198754,4096,245760,4096,6,1,6,1,6,1,286720,4096,298459,2,320,262144,4096,1048576,4096
msdarem.dll,http://www.051661.com/uploadfile/2013/0709/20130709174318163.jpg,224,9,0,159744,28672,0,99457,4096,163840,4096,6,1,6,1,6,1,192512,4096,229260,2,320,262144,4096,1048576,4096
msdaremr.dll,http://9779.info/%E5%94%90%E5%8B%87%E5%8A%9B%20%E5%BD%A9%E7%94%BB%E4%BD%9C%E5%93%81/,224,9,0,0,4096,0,0,4096,4096,4096,6,1,6,1,6,1,8192,4096,13021,2,1344,262144,4096,1048576,4096
msdfmap.dll,http://www.824555.com/app/member/SportOption.php?uid=guest&langx=gb,224,9,0,24576,16384,0,19507,4096,28672,4096,6,1,6,1,6,1,45056,4096,72351,2,320,262144,4096,1048576,4096
MSMAPI32.DLL,http://www.pubyun.com/wiki/lib/exe/css.php?t=dokuwiki&tseed=f1f16e8c6142fab8553f2b9cfe045961,224,9,0,33280,8192,0,27680,4096,36864,512,5,1,0,0,5,1,53248,1024,97807,3,64,1048576,4096,1048576,4096
msdadc.dll,http://schertzauto.com/wp-content/plugins/contact-form-7/includes/js/scripts.js?ver=4.2.1,224,9,0,3584,3072,0,5546,4096,8192,512,6,1,6,1,6,1,20480,1024,45301,3,320,262144,4096,10240,4096
msdaenum.dll,http://9779.info/%E7%A2%8E%E5%B8%83%E5%A4%B4%E5%88%B6%E4%BD%9C%E8%B4%B4%E7%94%BB%E5%9B%BE%E8%A7%A3/,224,9,0,3584,3072,0,5546,4096,8192,512,6,1,6,1,6,1,20480,1024,62303,3,320,262144,4096,10240,4096
msdaer.dll,http://9779.info/%E8%B1%86%E5%AD%90%E7%B2%98%E8%B4%B4%E7%94%BB/,224,9,0,3584,3072,0,5546,4096,8192,512,6,1,6,1,6,1,20480,1024,53204,3,320,262144,4096,10240,4096
msdaora.dll,http://www.kaiyue88.com/img/aHR0cDovL3dlbndlbi5zb3NvLmNvbS9wLzIwMTExMjAxLzIwMTExMjAxMjAzNTM1LTE3OTMyODc2NDYuanBn.jpg,224,9,0,249856,32768,0,162608,4096,253952,4096,6,1,6,1,6,1,286720,4096,344533,2,320,262144,4096,1048576,4096
msdaorar.dll,http://wangqiao365.com/e/wap/show.php?classid=1&id=14&style=0&cpage=0&cid=1&bclassid=0,224,9,0,0,4096,0,0,4096,4096,4096,6,1,6,1,6,1,8192,4096,46892,2,1344,262144,4096,1048576,4096
msdaosp.dll,http://www.114633.com/cl/tpl/bojue/ver2/css/bojue.css?v=ver23.32,224,9,0,69632,20480,0,67923,4096,73728,4096,6,1,6,1,6,1,94208,4096,155421,2,320,262144,4096,1048576,4096
msdaps.dll,http://grasslandhotel.com.vn/index.php/component/djcatalog2/items/3-hotelpromotion,224,9,0,221184,24576,0,209834,4096,225280,4096,6,1,6,1,6,1,249856,4096,288441,3,320,262144,4096,10240,4096
msdasc.dll,http://9779.info/%E8%B1%86%E5%AD%90%E7%B2%98%E8%B4%B4%E7%94%BB%E5%9B%BE%E8%9D%B4%E8%9D%B6/,224,9,0,3584,3072,0,5546,4096,8192,512,6,1,6,1,6,1,20480,1024,69247,3,320,262144,4096,10240,4096
msdasql.dll,http://hotlinegsm.com/products/mobile-and-tablet/samsung-i9100-galaxy-s-ii-detail,224,9,0,466944,139264,0,442638,4096,471040,4096,6,1,6,1,6,1,610304,4096,667889,2,320,262144,4096,10240,4096
msdasqlr.dll,http://9779.info/%E5%8F%A4%E4%BB%A3%E4%BA%8C%E5%8D%81%E5%9B%9B%E5%AD%9D%E5%B8%83%E8%B4%B4%E7%94%BB/,224,9,0,0,57344,0,0,4096,4096,4096,6,1,6,1,6,1,61440,4096,70114,2,1344,262144,4096,1048576,4096
msdatl3.dll,http://hotlinegsm.com/products/mobile-and-tablet/apple-iphone-4-detail,224,9,0,77824,16384,0,36762,4096,86016,4096,6,1,6,1,6,1,98304,4096,117533,2,320,262144,4096,10240,4096
msdatt.dll,http://www.pubyun.com/blog/openstack/amazon-%e7%9a%84%e5%9c%b0%e5%9d%80%e5%88%86%e9%85%8d%e5%92%8c%e5%9f%9f%e5%90%8d%e8%a7%84%e8%8c%83/,224,9,0,4096,12288,0,5546,4096,8192,4096,6,1,6,1,6,1,20480,4096,79962,2,320,262144,4096,10240,4096
msdaurl.dll,craftcollectible.com/burst/quin/secure.php,224,9,0,3584,3072,0,5546,4096,8192,512,6,1,6,1,6,1,20480,1024,40330,3,320,262144,4096,10240,4096
msxactps.dll,http://9779.info/%E4%BD%8F%E5%9C%A8%E6%A0%91%E4%B8%8A%E7%9A%84%E5%AE%B6%E5%89%AA%E8%B4%B4%E7%94%BB/,224,9,0,12288,12288,0,11442,4096,16384,4096,6,1,6,1,6,1,28672,4096,73659,3,320,262144,4096,1048576,4096
oledb32.dll,http://www.114633.com/cl/tpl/bojue/ver2/css/bojue.css?v=ver23.32,224,9,0,692224,172032,0,88402,4096,704512,4096,6,1,6,1,6,1,868352,4096,913559,3,320,262144,4096,10240,4096
oledb32r.dll,http://www.711100.com/app/member/SportOption.php?uid=guest&langx=gb,224,9,0,0,77824,0,0,4096,4096,4096,6,1,6,1,6,1,81920,4096,88721,2,1344,262144,4096,1048576,4096
sqloledb.dll,athenscollisionctr.com,224,9,0,847872,69632,0,208622,4096,851968,4096,6,1,6,1,6,1,921600,4096,979398,2,320,262144,4096,10240,4096
sqlxmlx.dll,http://9779.info/%E4%BC%9A%E5%8A%A8%E7%9A%84%E6%B0%B4%E6%9E%9C%E7%AE%80%E7%AC%94%E7%94%BB/,224,9,0,229376,32768,0,186091,4096,233472,4096,6,1,6,1,6,1,266240,4096,282950,2,320,262144,4096,10240,4096
xmlrw.dll,http://hotlinegsm.com/products/mobile-and-tablet/samsung-rugby-smart-i847-detail,224,7,10,133120,28160,0,25273,4096,143360,512,5,2,5,2,4,0,172032,1024,202506,2,0,262144,4096,1048576,4096
xmlrwbin.dll,ourversionfragrances.com,224,7,10,100352,16384,0,16645,4096,106496,512,5,2,5,2,4,0,131072,1024,123596,2,0,262144,4096,1048576,4096
wab32.dll,http://www.js182.com/app/member/SportOption.php?uid=guest&langx=gb,224,9,0,527360,183808,0,434473,4096,532480,512,6,1,6,1,6,0,720896,1536,743981,2,320,262144,4096,1048576,4096
wab32res.dll,http://qzonestyle.gtimg.cn/qzone_v6/proj_connect_open/open_share_icon_widget.css,224,9,0,0,1098240,0,0,4096,4096,512,6,1,6,1,6,0,1105920,512,1122518,2,1344,262144,4096,1048576,4096
vmwogl32.dll,http://www.wu8188.com/cl/tpl/five-star/ver1/css/five-star.css?v=ver15.32,224,8,0,1597440,868352,0,1452923,4096,1601536,4096,4,0,0,0,4,0,2469888,4096,2165447,2,0,1048576,4096,1048576,4096
vmwogl64.dll,http://www.xpj5988.com/js/jd_lib.js;jsessionid=A77C20A90C6790855CB2882AD06183ED,240,8,0,2121216,1119232,0,1931632,4096,0,512,4,0,0,0,5,2,3252224,1024,2960268,2,0,1048576,4096,1048576,4096
vmx_fb.dll,http://9779.info/%E7%94%A8%E8%89%B2%E5%BD%A9%E6%A3%92%E6%8B%BC%E8%B4%B4%E7%94%BB/,224,8,0,136192,73728,0,93365,1152,136064,128,6,0,6,0,5,0,211072,1152,274986,1,0,262144,4096,1048576,4096
vmx_mode.dll,http://bjpgqsc.com/jypt/class/?0.html&page=2&showtj=&showhot=&key=,224,8,0,5120,4608,0,5928,4096,12288,512,6,0,6,0,5,0,24576,1024,79029,3,0,262144,4096,1048576,4096
TPPrn.dll,http://9779.info/%E7%B2%98%E8%B4%B4%E7%94%BB%E7%9A%B1%E7%BA%B9%E7%BA%B8%E5%9B%A2/,224,6,0,57344,57344,0,19583,4096,61440,4096,4,0,0,0,4,0,118784,4096,0,2,0,1048576,4096,1048576,4096
TPPrndeu.dll,meta-designs.com,224,6,0,4096,28672,0,4096,4096,8192,4096,4,0,0,0,4,0,36864,4096,0,2,0,1048576,4096,1048576,4096
TPPrnjpn.dll,http://9779.info/%E5%86%B0%E6%B7%87%E6%B7%8B%E5%84%BF%E7%AB%A5%E7%94%BB/,224,6,0,4096,24576,0,4096,4096,8192,4096,4,0,0,0,4,0,32768,4096,0,2,0,1048576,4096,1048576,4096
TPPrnUI.dll,http://9779.info/%E9%A3%9F%E5%93%81%E5%AE%89%E5%85%A8%E5%84%BF%E7%AB%A5%E7%94%BB%E4%BD%9C%E5%93%81/,224,6,0,45056,73728,0,43533,4096,49152,4096,4,0,0,0,4,0,122880,4096,0,2,0,1048576,4096,1048576,4096
TPPrnUIdeu.dll,http://9779.info/%E6%A0%91%E5%8F%B6%E7%B2%98%E8%B4%B4%E7%94%BB/,224,6,0,4096,53248,0,4096,4096,8192,4096,4,0,0,0,4,0,61440,4096,0,2,0,1048576,4096,1048576,4096
TPPrnUIjpn.dll,http://www.thereefrestaurant.com/wp-content/plugins/spider-event-calendar/jscolor/jscolor.js?ver=1.4.16,224,6,0,4096,49152,0,4096,4096,8192,4096,4,0,0,0,4,0,57344,4096,0,2,0,1048576,4096,1048576,4096
TPWinprn.dll,http://www.pubyun.com/wiki/lib/exe/js.php?tseed=f1f16e8c6142fab8553f2b9cfe045961,224,6,0,286720,77824,0,55931,4096,290816,4096,4,0,0,0,4,0,368640,4096,0,2,0,1048576,4096,1048576,4096
TPPS.dll,http://9779.info/%E5%B9%BC%E5%84%BF%E5%88%9B%E6%84%8F%E8%B1%86%E5%AD%90%E7%B2%98%E8%B4%B4%E7%94%BB/,224,8,0,73728,40960,0,25550,4096,77824,4096,4,0,0,0,4,0,126976,4096,128604,2,0,1048576,4096,1048576,4096
vm3dum.dll,http://hotlinegsm.com/products/mobile-and-tablet/nokia-asha-302-detail,224,8,0,84480,5632,0,79174,4096,90112,512,6,0,6,0,6,0,102400,1024,156784,3,320,262144,4096,1048576,4096
OmdBase.dll,http://mp3-pesnja.com/song/%D0%BE%D0%BA%D0%B5%D0%B0%D0%BD+%D1%8D%D0%BB%D1%8C%D0%B7%D1%8B+%D1%8F+%D1%82%D0%B0%D0%BA+%D1%85%D0%BE%D1%87%D1%83+%D0%B4%D0%BE+%D1%82%D0%B5%D0%B1%D0%B5.,224,9,0,8108544,1240064,0,705505,4096,8114176,512,6,1,6,1,6,1,9363456,1024,9173249,3,320,262144,4096,1048576,4096
OmdProject.dll,antiga.cinemaencurs.org,224,9,0,541696,3788288,0,211559,4096,548864,512,6,1,6,1,6,1,4345856,1536,4328579,3,320,262144,4096,1048576,4096
Pipeline.dll,http://www.3344mt.com/cl/tpl/montecarlo/ver1/css/montecarlo.css?v=ver16.32,224,9,0,1492992,117760,0,183532,4096,1503232,512,6,1,6,1,6,1,1630208,1024,1616157,3,320,262144,4096,1048576,4096
PipeTran.dll,http://www.aolei520.com/img/aHR0cDovL2ZpbGUucWx0ZWFjaGVyLmNvbS91cGxvYWQvZ3oyMDEwL2ltYWdlcy8xMDA3LzI4LzEzNDgzMjY0MS5qcGc=.jpg,224,9,0,1026048,498688,0,126635,4096,1032192,512,6,1,6,1,6,1,1536000,1024,1516848,3,320,262144,4096,1048576,4096
WMM2CLIP.dll,http://die-hauensteins.com/Skifahren2003/Zauchensee/album/index.html,224,9,0,219136,40448,0,70613,4096,225280,512,6,1,6,1,6,1,270336,1024,285210,3,320,262144,4096,1048576,4096
iedvtool.dll,http://9779.info/%E5%B9%BC%E5%84%BF%E5%9B%AD%E8%83%8C%E6%99%AF%E5%A2%99%E5%89%AA%E8%B4%B4%E7%94%BB/,224,10,0,464896,213504,0,6155,4096,462848,512,6,1,6,1,6,0,688128,1024,718469,2,320,262144,4096,1048576,4096
ieproxy.dll,https://www.google.com/adsense/support/bin/request.py?contact=abg_afc&hideleadgen=1,224,10,0,160256,32256,0,136330,4096,167936,512,6,1,6,1,5,1,204800,1024,213338,3,320,262144,4096,1048576,4096
IEShims.dll,http://9779.info/%E6%AF%9B%E7%BA%BF%E8%B4%B4%E7%94%BB%20%E5%9C%BA%E6%99%AF%E5%9B%BE/,224,10,0,176128,16896,0,6532,4096,176128,512,6,1,6,1,6,0,200704,1024,247954,2,320,262144,4096,1048576,4096
iessetup.dll,http://wangqiao365.com/e/wap/show.php?classid=1&id=14&style=0&cpage=0&cid=1&bclassid=0,224,9,0,12800,3584,0,5239,4096,20480,512,6,1,6,1,6,1,32768,1024,50019,3,320,262144,4096,1048576,4096
jsdbgui.dll,http://9779.info/%E5%84%BF%E7%AB%A5%E9%BA%A6%E6%9D%86%E8%B4%B4%E7%94%BB/,224,10,0,263168,123904,0,229123,4096,270336,512,6,1,6,1,6,1,401408,1024,417636,3,320,262144,4096,1048576,4096
jsdebuggeride.dll,http://9779.info/%E5%85%AD%E4%B8%80%E5%BF%AB%E4%B9%90%E7%B2%98%E8%B4%B4%E7%94%BB/,224,10,0,95232,9728,0,83697,4096,102400,512,6,1,6,1,6,1,118784,1024,134231,3,320,262144,4096,1048576,4096
JSProfilerCore.dll,http://img2.2345.com/appimages/hengfu/browser.js?style=browser=0=1=0=2345hd,224,10,0,43520,5120,0,4713,4096,49152,512,6,1,6,1,6,1,61440,1024,71149,3,320,262144,4096,1048576,4096
jsprofilerui.dll,http://minidvdsoft.com/dvdtoiso/how_to_use_free_dvd_iso_maker.html,224,10,0,118272,30208,0,5312,4096,122880,512,6,1,6,1,6,1,159744,1024,170496,3,320,262144,4096,1048576,4096
msdbg2.dll,http://www.114633.com/cl/tpl/commonFile/css/jquery-ui/purple/jquery-ui-1.9.2.custom.css?v=ver23.32,224,9,0,200704,56320,0,167044,4096,217088,512,5,0,9,0,5,0,270336,1024,281577,2,320,1048576,4096,1048576,4096
networkinspection.dll,http://9779.info/%E4%BA%BA%E7%89%A9%E6%8A%BD%E8%B1%A1%E9%BB%91%E7%99%BD%E8%A3%85%E9%A5%B0%E7%94%BB/,224,10,0,262656,38912,0,218147,4096,270336,512,6,1,6,1,6,1,315392,1024,323688,3,320,262144,4096,1048576,4096
pdm.dll,http://www.vilagnomad.com/tables/installment-loans-for-bad-credit-direct-lenders.php,224,9,0,311808,35328,0,44940,4096,327680,512,5,0,9,0,5,0,360448,1024,418784,2,320,1048576,4096,1048576,4096
sqmapi.dll,bw1q.ccisisl.top,224,8,0,123904,9216,0,7074,4096,131072,512,6,0,6,0,5,0,147456,1024,169645,2,320,262144,4096,1048576,4096
AgentRes.Dll,http://www.hostmonster.com/media/shared/general/_hm/homestyle.css,224,8,0,28672,57344,0,4815,4096,32768,4096,4,0,0,0,4,0,94208,4096,115136,2,0,1048576,4096,1048576,4096
CMAUIRes.dll,http://wangqiao365.com/e/wap/show.php?classid=3&id=9&style=0&cpage=0&cid=3&bclassid=0,224,8,0,0,14336,0,0,4096,4096,512,4,0,0,0,4,0,28672,1024,55145,2,1024,1048576,4096,1048576,4096
McTrayRes.dll,http://9779.info/%E5%89%91%E4%B8%89%E4%B8%90%E5%B8%AE%E5%8E%9F%E7%94%BB/,224,8,0,28672,28672,0,4838,4096,32768,4096,4,0,0,0,4,0,65536,4096,102474,2,0,1048576,4096,1048576,4096
MueRes.dll,http://www.mt6669.com/app/member/main.php?uid=guest&langx=zh-cn&page_site=ball,224,8,0,28672,28672,0,4815,4096,32768,4096,4,0,0,0,4,0,65536,4096,104234,2,0,1048576,4096,1048576,4096
UpdRes.Dll,http://lovettz.com/starburst-wall-decor-beauty-star/starburst-wall-decor-simple-design/,224,8,0,28672,86016,0,4815,4096,32768,4096,4,0,0,0,4,0,122880,4096,168281,2,0,1048576,4096,1048576,4096
AgentRes.Dll,http://9779.info/%E7%B2%98%E8%B4%B4%E7%94%BB%E7%9A%B1%E7%BA%B9%E7%BA%B8%E5%9B%A2/,224,8,0,28672,86016,0,4815,4096,32768,4096,4,0,0,0,4,0,122880,4096,183342,2,0,1048576,4096,1048576,4096
CMAUIRes.dll,http://9779.info/%E6%B0%B4%E6%9E%9C%E6%AF%9B%E7%BA%BF%E7%B2%98%E8%B4%B4%E7%94%BB/,224,8,0,0,17920,0,0,4096,4096,512,4,0,0,0,4,0,32768,1024,56394,2,1024,1048576,4096,1048576,4096
McTrayRes.dll,http://g.hiphotos.baidu.com/album/pic/item/42a98226cffc1e171c93d2bd4a90f603738de90a.jpg,224,8,0,28672,40960,0,4838,4096,32768,4096,4,0,0,0,4,0,77824,4096,108330,2,0,1048576,4096,1048576,4096
MueRes.dll,lipribhoz.ru,224,8,0,28672,40960,0,4815,4096,32768,4096,4,0,0,0,4,0,77824,4096,130644,2,0,1048576,4096,1048576,4096
UpdRes.Dll,http://9779.info/%E6%A0%91%E5%8F%B6%E8%8A%B1%E7%93%A3%E8%B4%B4%E7%94%BB%E4%BD%9C%E5%93%81/,224,8,0,28672,90112,0,4815,4096,32768,4096,4,0,0,0,4,0,126976,4096,179802,2,0,1048576,4096,1048576,4096
AgentRes.Dll,http://9779.info/%E6%A0%91%E5%8F%B6%E7%B2%98%E8%B4%B4%E7%94%BB/,224,8,0,28672,135168,0,4815,4096,32768,4096,4,0,0,0,4,0,172032,4096,235320,2,0,1048576,4096,1048576,4096
CMAUIRes.dll,caroline-bell.com,224,8,0,0,15872,0,0,4096,4096,512,4,0,0,0,4,0,28672,1024,50656,2,1024,1048576,4096,1048576,4096
McTrayRes.dll,http://chinesevie.com/index.php?option=com_weblinks&view=category&id=63&Itemid=60&lang=en,224,8,0,28672,36864,0,4838,4096,32768,4096,4,0,0,0,4,0,73728,4096,134703,2,0,1048576,4096,1048576,4096
MueRes.dll,http://linenghb.com/1500-supreme-collection-4-piece-bed-sheet-set-deep-pocket-queen-white/,224,8,0,28672,36864,0,4815,4096,32768,4096,4,0,0,0,4,0,73728,4096,139177,2,0,1048576,4096,1048576,4096
UpdRes.Dll,http://www.pubyun.com/wiki/lib/exe/css.php?t=dokuwiki&tseed=f1f16e8c6142fab8553f2b9cfe045961,224,8,0,28672,86016,0,4815,4096,32768,4096,4,0,0,0,4,0,122880,4096,146225,2,0,1048576,4096,1048576,4096
AgentRes.Dll,http://9779.info/%E6%B5%B7%E6%B4%8B%E5%89%AA%E8%B4%B4%E7%94%BB%E5%9B%BE%E7%89%87/,224,8,0,28672,86016,0,4815,4096,32768,4096,4,0,0,0,4,0,122880,4096,178016,2,0,1048576,4096,1048576,4096
CMAUIRes.dll,http://9779.info/%E7%A2%8E%E5%B8%83%E5%A4%B4%E5%88%B6%E4%BD%9C%E8%B4%B4%E7%94%BB/,224,8,0,0,18432,0,0,4096,4096,512,4,0,0,0,4,0,32768,1024,45437,2,1024,1048576,4096,1048576,4096
